x: 198, y: -178
x: -354.48984661714803, y: -282.4697786499783
x: -356.2951082413748, y: -281.60894738422746
x: -358.1003698656016, y: -280.7481161184767
x: -359.90563148982835, y: -279.8872848527259
x: -361.71089311405507, y: -279.02645358697504
x: -363.51615473828184, y: -278.1656223212242
x: -365.3214163625086, y: -277.3047910554734
x: -367.12667798673533, y: -276.44395978972256
x: -368.9319396109621, y: -275.58312852397177
x: -370.7372012351889, y: -274.7222972582209
x: -372.54246285941565, y: -273.86146599247013
x: -374.3477244836424, y: -273.0006347267193
x: -376.1529861078692, y: -272.13980346096844
x: -377.9582477320959, y: -271.27897219521765
x: -379.7635093563227, y: -270.41814092946686
x: -381.56877098054946, y: -269.557309663716
x: -383.3740326047762, y: -268.69647839796517
x: -385.17929422900295, y: -267.8356471322144
x: -386.9845558532297, y: -266.97481586646353
x: -388.7898174774565, y: -266.1139846007127
x: -390.59507910168327, y: -265.2531533349619
x: -392.40034072591004, y: -264.3923220692111
x: -394.20560235013676, y: -263.53149080346026
x: -396.01086397436353, y: -262.6706595377094
x: -397.81612559859025, y: -261.8098282719586
x: -399.621387222817, y: -260.9489970062078
x: -401.4266488470438, y: -260.08816574045693
x: -403.23191047127057, y: -259.22733447470614
x: -405.03717209549734, y: -258.36650320895535
x: -406.8424337197241, y: -257.5056719432045
x: -408.6476953439509, y: -256.64484067745366
x: -410.2555858925752, y: -255.45543410960374
x: -411.86347644119957, y: -254.26602754175383
x: -413.4713669898239, y: -253.07662097390389
x: -415.0792575384482, y: -251.88721440605394
x: -416.6871480870725, y: -250.697807838204
x: -418.29503863569687, y: -249.50840127035408
x: -419.9029291843212, y: -248.31899470250414
x: -421.5108197329455, y: -247.1295881346542
x: -423.1187102815698, y: -245.94018156680426
x: -424.7266008301942, y: -244.75077499895434
x: -426.3344913788185, y: -243.5613684311044
x: -427.9423819274428, y: -242.37196186325446
x: -429.5502724760671, y: -241.18255529540454
x: -431.1581630246915, y: -239.9931487275546
x: -432.7660535733158, y: -238.80374215970465
x: -434.3739441219401, y: -237.6143355918547
x: -435.98183467056447, y: -236.4249290240048
x: -437.5897252191888, y: -235.23552245615485
x: -439.1976157678131, y: -234.0461158883049
x: -440.8055063164374, y: -232.856709320455
x: -442.41339686506177, y: -231.66730275260505
x: -444.0212874136861, y: -230.4778961847551
x: -445.6291779623104, y: -229.28848961690517
x: -447.2370685109347, y: -228.09908304905525
x: -448.8449590595591, y: -226.9096764812053
x: -450.4528496081834, y: -225.72026991335537
x: -452.0607401568077, y: -224.53086334550545
x: -453.66863070543207, y: -223.3414567776555
x: -455.2765212540564, y: -222.15205020980557
x: -456.8844118026807, y: -220.96264364195562
x: -458.492302351305, y: -219.7732370741057
x: -460.1001928999293, y: -218.58383050625577
x: -461.7080834485537, y: -217.39442393840582
x: -463.315973997178, y: -216.20501737055588
x: -464.9238645458023, y: -215.01561080270596
x: -466.53175509442667, y: -213.82620423485602
x: -468.139645643051, y: -212.63679766700608
x: -469.7475361916753, y: -211.44739109915616
x: -471.3554267402996, y: -210.25798453130622
x: -472.963317288924, y: -209.06857796345628
x: -474.5712078375483, y: -207.87917139560633
x: -476.1790983861726, y: -206.6897648277564
x: -477.7869889347969, y: -205.50035825990648
x: -479.3948794834213, y: -204.31095169205653
x: -481.0027700320456, y: -203.1215451242066
x: -482.6106605806699, y: -201.93213855635668
x: -484.21855112929427, y: -200.74273198850673
x: -485.8264416779186, y: -199.5533254206568
x: -487.4343322265429, y: -198.36391885280688
x: -489.0422227751672, y: -197.17451228495693
x: -490.6501133237915, y: -195.985105717107
x: -492.2580038724159, y: -194.79569914925705
x: -493.8658944210402, y: -193.6062925814071
x: -495.4737849696645, y: -192.4168860135572
x: -497.0816755182889, y: -191.22747944570727
x: -498.6895660669132, y: -190.0380728778573
x: -500.2974566155375, y: -188.8486663100074
x: -501.90534716416187, y: -187.65925974215745
x: -503.5132377127862, y: -186.4698531743075
x: -505.1211282614105, y: -185.2804466064576
x: -506.7290188100348, y: -184.09104003860764
x: -508.3369093586591, y: -182.9016334707577
x: -509.9447999072835, y: -181.7122269029078
x: -511.5526904559078, y: -180.52282033505782
x: -513.1605810045321, y: -179.3334137672079
x: -514.7684715531565, y: -178.14400719935796
x: -516.3763621017808, y: -176.95460063150801
x: -517.9842526504051, y: -175.7651940636581
x: -519.5921431990294, y: -174.57578749580819
x: -521.2000337476538, y: -173.38638092795821
x: -522.8079242962781, y: -172.1969743601083
x: -524.4158148449023, y: -171.00756779225833
x: -526.0237053935267, y: -169.8181612244084
x: -527.6315959421511, y: -168.6287546565585
x: -529.2394864907753, y: -167.43934808870853
x: -530.8473770393997, y: -166.2499415208586
x: -532.4552675880241, y: -165.06053495300864
x: -534.0631581366483, y: -163.87112838515873
x: -535.6710486852727, y: -162.6817218173088
x: -537.2789392338971, y: -161.4923152494589
x: -538.8868297825213, y: -160.30290868160893
x: -540.4947203311457, y: -159.113502113759
x: -541.4923853608409, y: -157.38010530733436
x: -542.4900503905362, y: -155.6467085009097
x: -543.4877154202316, y: -153.91331169448512
x: -544.4853804499268, y: -152.17991488806047
x: -545.483045479622, y: -150.44651808163582
x: -546.4807105093173, y: -148.71312127521117
x: -547.4783755390126, y: -146.97972446878657
x: -548.4760405687078, y: -145.24632766236192
x: -549.4737055984032, y: -143.51293085593727
x: -550.4713706280984, y: -141.77953404951262
x: -551.4690356577937, y: -140.04613724308803
x: -552.4667006874889, y: -138.31274043666338
x: -553.4643657171843, y: -136.57934363023872
x: -554.4620307468795, y: -134.84594682381407
x: -555.4596957765748, y: -133.11255001738948
x: -556.4573608062701, y: -131.37915321096483
x: -557.4550258359653, y: -129.64575640454018
x: -558.4526908656605, y: -127.91235959811553
x: -559.4503558953559, y: -126.17896279169088
x: -560.4480209250512, y: -124.44556598526628
x: -561.4456859547464, y: -122.71216917884163
x: -562.4433509844416, y: -120.97877237241698
x: -563.441016014137, y: -119.24537556599233
x: -564.4386810438323, y: -117.51197875956774
x: -565.4363460735275, y: -115.77858195314309
x: -566.4340111032228, y: -114.04518514671844
x: -567.431676132918, y: -112.31178834029379
x: -568.4293411626134, y: -110.5783915338692
x: -569.4270061923086, y: -108.84499472744454
x: -570.4246712220039, y: -107.1115979210199
x: -571.4223362516991, y: -105.37820111459524
x: -572.4200012813944, y: -103.64480430817059
x: -573.4176663110896, y: -101.911407501746
x: -574.415331340785, y: -100.17801069532135
x: -575.4129963704802, y: -98.4446138888967
x: -576.4106614001755, y: -96.71121708247205
x: -577.4083264298708, y: -94.9778202760474
x: -578.405991459566, y: -93.2444234696228
x: -579.4036564892613, y: -91.51102666319815
x: -580.4013215189566, y: -89.7776298567735
x: -581.3989865486519, y: -88.04423305034891
x: -581.5654906432335, y: -86.05117600488143
x: -581.7319947378151, y: -84.05811895941395
x: -581.8984988323967, y: -82.06506191394647
x: -582.0650029269783, y: -80.07200486847898
x: -582.23150702156, y: -78.0789478230115
x: -582.3980111161416, y: -76.08589077754402
x: -582.5645152107232, y: -74.09283373207654
x: -582.7310193053048, y: -72.09977668660906
x: -582.8975233998865, y: -70.10671964114158
x: -583.0640274944681, y: -68.1136625956741
x: -583.2305315890496, y: -66.12060555020662
x: -583.3970356836313, y: -64.12754850473914
x: -583.563539778213, y: -62.13449145927166
x: -583.7300438727946, y: -60.141434413804234
x: -583.8965479673761, y: -58.14837736833675
x: -584.0630520619578, y: -56.15532032286927
x: -584.2295561565394, y: -54.16226327740179
x: -584.3960602511211, y: -52.16920623193431
x: -584.5625643457026, y: -50.17614918646683
x: -584.7290684402842, y: -48.18309214099935
x: -584.8955725348659, y: -46.19003509553187
x: -585.0620766294476, y: -44.19697805006439
x: -585.2285807240291, y: -42.20392100459691
x: -585.3950848186107, y: -40.210863959129426
x: -585.5615889131924, y: -38.217806913661946
x: -585.728093007774, y: -36.224749868194465
x: -585.8945971023556, y: -34.231692822726984
x: -586.0611011969372, y: -32.2386357772595
x: -586.2276052915189, y: -30.245578731792023
x: -586.3941093861005, y: -28.252521686324542
x: -586.5606134806822, y: -26.25946464085706
x: -586.7271175752637, y: -24.26640759538958
x: -586.8936216698453, y: -22.273350549922156
x: -586.0368501021568, y: -20.466158672782228
x: -585.1800785344683, y: -18.6589667956423
x: -584.3233069667797, y: -16.85177491850237
x: -583.4665353990912, y: -15.0445830413625
x: -582.6097638314026, y: -13.237391164222572
x: -581.7529922637141, y: -11.430199287082644
x: -580.8962206960255, y: -9.623007409942716
x: -580.039449128337, y: -7.815815532802787
x: -579.1826775606484, y: -6.008623655662859
x: -578.3259059929599, y: -4.201431778522988
x: -577.4691344252712, y: -2.3942399013830595
x: -576.6123628575828, y: -0.5870480242431313
x: -575.7555912898943, y: 1.220143852896797
x: -574.8988197222056, y: 3.027335730036725
x: -574.042048154517, y: 4.834527607176653
x: -573.1852765868285, y: 6.641719484316525
x: -572.32850501914, y: 8.448911361456453
x: -571.4717334514514, y: 10.256103238596381
x: -570.6149618837628, y: 12.06329511573631
x: -569.7581903160743, y: 13.870486992876238
x: -568.9014187483858, y: 15.677678870016166
x: -568.0446471806972, y: 17.484870747156037
x: -567.1878756130087, y: 19.292062624295966
x: -566.3311040453201, y: 21.099254501435894
x: -565.4743324776316, y: 22.906446378575822
x: -564.617560909943, y: 24.71363825571575
x: -563.7607893422545, y: 26.52083013285562
x: -562.904017774566, y: 28.32802200999555
x: -562.0472462068774, y: 30.135213887135478
x: -561.1904746391888, y: 31.942405764275406
x: -560.3337030715003, y: 33.749597641415335
x: -559.4769315038118, y: 35.55678951855526
x: -558.6201599361232, y: 37.36398139569519
x: -557.7633883684347, y: 39.17117327283506
x: -556.9066168007461, y: 40.97836514997499
x: -556.0498452330576, y: 42.78555702711492
x: -554.4716659694348, y: 44.01411317636939
x: -552.8934867058119, y: 45.24266932562381
x: -551.3153074421891, y: 46.47122547487828
x: -549.7371281785663, y: 47.699781624132754
x: -548.1589489149435, y: 48.92833777338717
x: -546.5807696513207, y: 50.15689392264164
x: -545.0025903876979, y: 51.385450071896116
x: -543.424411124075, y: 52.61400622115059
x: -541.8462318604522, y: 53.842562370405005
x: -540.2680525968293, y: 55.07111851965948
x: -538.6898733332065, y: 56.29967466891395
x: -537.1116940695837, y: 57.52823081816837
x: -535.5335148059609, y: 58.75678696742284
x: -533.955335542338, y: 59.98534311667731
x: -532.3771562787152, y: 61.21389926593173
x: -530.7989770150924, y: 62.4424554151862
x: -529.2207977514696, y: 63.671011564440676
x: -527.6426184878468, y: 64.89956771369509
x: -526.064439224224, y: 66.12812386294956
x: -524.4862599606012, y: 67.35668001220404
x: -522.9080806969783, y: 68.58523616145851
x: -521.3299014333555, y: 69.81379231071293
x: -519.7517221697327, y: 71.0423484599674
x: -518.1735429061099, y: 72.27090460922187
x: -516.5953636424871, y: 73.49946075847629
x: -515.0171843788643, y: 74.72801690773076
x: -513.4390051152415, y: 75.95657305698523
x: -511.8608258516186, y: 77.18512920623965
x: -510.28264658799577, y: 78.41368535549412
x: -508.70446732437296, y: 79.6422415047486
x: -507.12628806075014, y: 80.87079765400301
x: -505.5481087971273, y: 82.09935380325749
x: -503.9699295335045, y: 83.32790995251196
x: -502.3917502698817, y: 84.55646610176643
x: -500.8135710062589, y: 85.7850222510209
x: -499.235391742636, y: 87.01357840027526
x: -497.6572124790132, y: 88.24213454952974
x: -496.0790332153904, y: 89.47069069878421
x: -494.50085395176757, y: 90.69924684803868
x: -492.92267468814475, y: 91.92780299729316
x: -491.34449542452194, y: 93.15635914654763
x: -489.7663161608991, y: 94.3849152958021
x: -488.1881368972763, y: 95.61347144505646
x: -486.6099576336535, y: 96.84202759431093
x: -485.0317783700307, y: 98.07058374356541
x: -483.45359910640786, y: 99.29913989281988
x: -481.87541984278505, y: 100.52769604207435
x: -480.29724057916224, y: 101.75625219132883
x: -478.7190613155394, y: 102.98480834058319
x: -477.1408820519166, y: 104.21336448983766
x: -475.5627027882938, y: 105.44192063909213
x: -473.984523524671, y: 106.6704767883466
x: -472.4063442610481, y: 107.89903293760108
x: -470.8281649974253, y: 109.12758908685555
x: -469.2499857338025, y: 110.35614523611002
x: -467.67180647017966, y: 111.58470138536438
x: -466.09362720655685, y: 112.81325753461886
x: -464.51544794293403, y: 114.04181368387333
x: -462.9372686793112, y: 115.2703698331278
x: -461.03072148667513, y: 115.87458651797817
x: -459.1241742940391, y: 116.47880320282854
x: -457.217627101403, y: 117.08301988767892
x: -455.311079908767, y: 117.68723657252929
x: -453.4045327161309, y: 118.29145325737966
x: -451.49798552349483, y: 118.89566994222992
x: -449.5914383308588, y: 119.49988662708029
x: -447.6848911382227, y: 120.10410331193066
x: -445.7783439455867, y: 120.70831999678103
x: -443.8717967529506, y: 121.3125366816314
x: -441.96524956031453, y: 121.91675336648177
x: -440.0587023676785, y: 122.52097005133214
x: -438.1521551750424, y: 123.12518673618251
x: -436.2456079824064, y: 123.72940342103288
x: -434.3390607897703, y: 124.33362010588326
x: -432.4325135971343, y: 124.93783679073351
x: -430.5259664044982, y: 125.54205347558388
x: -428.6194192118621, y: 126.14627016043426
x: -426.7128720192261, y: 126.75048684528463
x: -424.80632482659, y: 127.354703530135
x: -422.89977763395393, y: 127.95892021498537
x: -420.9932304413179, y: 128.56313689983574
x: -419.0866832486818, y: 129.1673535846861
x: -417.1801360560458, y: 129.77157026953648
x: -415.2735888634097, y: 130.37578695438685
x: -413.3670416707737, y: 130.9800036392371
x: -411.4604944781376, y: 131.58422032408748
x: -409.5539472855015, y: 132.18843700893785
x: -407.6474000928655, y: 132.79265369378822
x: -405.7408529002294, y: 133.3968703786386
x: -403.8343057075934, y: 134.00108706348897
x: -401.9277585149573, y: 134.60530374833934
x: -400.0212113223213, y: 135.2095204331897
x: -398.1146641296852, y: 135.81373711804008
x: -396.2081169370491, y: 136.41795380289045
x: -394.3015697444131, y: 137.02217048774082
x: -392.395022551777, y: 137.62638717259108
x: -390.4884753591409, y: 138.23060385744145
x: -388.5819281665049, y: 138.83482054229182
x: -386.6753809738688, y: 139.4390372271422
x: -384.7688337812328, y: 140.04325391199257
x: -382.8622865885967, y: 140.64747059684294
x: -380.9557393959607, y: 141.2516872816933
x: -379.0491922033246, y: 141.85590396654368
x: -377.1426450106885, y: 142.46012065139405
x: -375.2360978180525, y: 143.06433733624442
x: -373.3295506254164, y: 143.66855402109468
x: -371.4230034327804, y: 144.27277070594505
x: -369.5164562401443, y: 144.87698739079542
x: -367.60990904750827, y: 145.4812040756458
x: -365.7033618548722, y: 146.08542076049616
x: -363.7968146622361, y: 146.68963744534653
x: -361.8902674696001, y: 147.2938541301969
x: -359.983720276964, y: 147.89807081504728
x: -358.0771730843279, y: 148.50228749989765
x: -356.1706258916919, y: 149.10650418474802
x: -354.2640786990558, y: 149.7107208695984
x: -352.3575315064198, y: 150.31493755444865
x: -350.4509843137837, y: 150.91915423929902
x: -348.54443712114767, y: 151.5233709241494
x: -346.6378899285116, y: 152.12758760899976
x: -344.7313427358755, y: 152.73180429385013
x: -342.8247955432395, y: 153.3360209787005
x: -340.9182483506034, y: 153.94023766355087
x: -339.01170115796737, y: 154.54445434840125
x: -337.1051539653313, y: 155.14867103325162
x: -335.19860677269526, y: 155.752887718102
x: -333.2920595800591, y: 156.35710440295225
x: -331.3855123874231, y: 156.96132108780262
x: -329.47896519478707, y: 157.565537772653
x: -327.572418002151, y: 158.16975445750336
x: -325.6658708095149, y: 158.77397114235373
x: -323.7593236168789, y: 159.3781878272041
x: -321.8527764242428, y: 159.98240451205447
x: -319.9462292316067, y: 160.58662119690484
x: -318.0396820389707, y: 161.19083788175521
x: -316.13313484633466, y: 161.7950545666056
x: -314.2265876536985, y: 162.39927125145596
x: -312.3200404610625, y: 163.00348793630621
x: -310.41349326842646, y: 163.60770462115659
